Class	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MLS	0	19.2565207307032	56.7531522402221	0	37.1951438951276	50.1637948559084	31.535851456068	0	0	22.4759765973659	23.9776896866291	51.9219426791639	0	8.74511914496345	17.9920447111623	89.2206834034524	0	123.695360286047	92.4234700026474	86.4155200613167	30.6167302212272	64.7560081108103	0	110.513582612719	9.34369496118953	128.696661285676	0	74.7337888377421	155.612334047399	9.24082109497033	30.267717965404	0	33.0510899146116	0	0	0	40.0188247459784	0	0	79.7260687508039	33.2057896644058	21.3706156551716	0	11.0562567218586	92.0820658872473	77.9367627884515	53.836422397018	11.4551655195703	0	0	21.2946194254064	6.30256147190727	12.0412362732465	16.6129039315869	1198.75740318883	207.222384169853	40.2159251843157	0	51.2166041458405	11.5656380922951	14.5922504812794	16.8941332502433	31.2051124159698	58.2104855826221	98.7083323047749	142.693461096787	20.091744305989	0	15.0275432606683	47.8679545620444	5.532063773213	75.1208645818741	79.5444935905577	0	179.527600366968	0	34.4343860147563	86.5595012194822	22.5271488708852	0	76.7607919294428	31.0638283086349	0	0	65.9927894155916	17.5298861770467	92.525657565129	78.6425927808719	0	0	42.5727823614605	0	0	0	26.10278385322	25.6329208400832	0	0	25.1314685550781	158.103217594839	64.3594846743947	0	14.8675585691264	108.721802067061	152.688987295547	98.1432610224781	18.7868142654984	110.584701031846	110.259229556107	12.4714676027846	91.8848321853407	35.7850868879031	112.461900999124	0	0	103.124258762568	10.7323993212401	30.8242392151003	138.013660301454	114.327416038208	73.0176111750868	20.9163429571249	24.114136027012	0	0	108.136453213228	94.9078560242409	72.0430673027218	53.0103223954534	0	0	0.923626427837261	0	102.325934635559	0	69.809393411534	0	10.9159491802535	122.297398410606	0	158.200655587948	0	6.5467812071701	35.6283312978413	0	66.0718291208847	104.208214794277	0	0	0	210.712652987045	0	0	0	0	30.2407485863816	120.053953949506	12.1719811447346	4.69267078648248	26.1004424635171	38.8424830404115	120.422735205926	17.4542142185755	6.89127376884741	1.94196340753069	140.248834935088	3.35388941097022	0	15.6815344261816	59.5483218136697	20.0781166837382	79.0847472668392	99.3459945008408	137.801090423808	0	39.0937227514309	47.9430725970889	0	0	92.1624753047034	24.8788794146688	69.0378188055631	167.487956054709	56.2088049778365	149.98104234183	33.0017750144217	0	16.9602294289701	14.5563210704924	324.25697175483	23.3410200235517	0	0	15.8756811730894	21.6367234766124	50.9627601937023	27.4687190553721	37.2426772922219	60.8259765082282	3.83184168166718	0	16.8300075309306	24.4852108734818	101.452354261681	66.8245270201442	48.1147439580413	0	17.4566258268906	0	109.602448499674	0	0	24.5411129297889	111.07644258465	0
Nitroimidazole_antibiotic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.3250545599079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aminocoumarin_antibiotic	0	0	0	0	0	0	0	0	0	0	0	0.589913691568317	0	0	0	0	0	0	0.594983486079838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.624657174283172	0	0	0	0	0	0	0	0	0	0	0	15.9181338525864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.4363129884059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.145008442285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0941447902659	0	0	0	0	0	0	0	0	0	0	0	0	56.8611668476446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Antibacterial_free_fatty_acids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.89066091123677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.12000904340755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13764290168449	0	0	0	0	0	0	0	0	0	0	0	0	6.7852490442457	0	0	0	0	8.10427053291672	0	0	0	0	0	0	0	0	0	0	0	3.77375021702642	0	0	0	13.0312766976845	3.45583072272854	0	0	0	0	55.1437107611171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31268467775387	0	0	0	0	0	0	0	0	0	0	0	5.63947372197292	0	0	0	0	0	0	0	0	0	0.765204994791798	0	0	0	0	0	3.20715071098481	20.9510871059819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9556792361603	0	0	0	0	0	0.458100569921838	0	0	0	0	0	0	0
Triclosan	0	0	309.815801308178	0	17.1124108399231	0	0	0	0	0	0	0	28.0651583730218	0	5.19742280772833	70.8758389612614	0	318.02419909281	0	0	0	82.9758662313503	0	0	0	0	0	0	0	0	63.439809712325	16.0459139892293	196.942617253406	122.567155608419	29.0869018260788	0	234.62187286875	0	0	252.680573996264	0	162.441237045725	159.4188821949	25.3568394052046	18.0772975879529	0	207.97299241405	0	0	0	0	20.9785322572631	53.8434005709165	0	0	0	41.3706416832267	16.3004447434394	0	0	145.220123112788	0	0	56.3963025848615	76.6584789814051	0	0	0	0	11.4190321648557	0	0	157.488292186809	0	0	0	0	248.206372673238	0	0	211.543125531707	0.522233733790776	0	0	9.4067602204523	70.8555684514068	59.8278433997908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.686990585735	335.156773416152	0	0	0	258.612961685714	0	297.20958550186	8.04937472288116	0	0	14.7103068671219	0	0	0	0	378.40842440462	0	0	45.5880797101454	0	0	0	232.537735468317	0	0	0	0	0	0	383.887139527043	0	0	0	0	182.089570140794	0	0	0	0	0	0	0	237.540921629537	0	0	0	0	0	0	11.0087159986407	0	0	292.789776998801	0	0	0	12.0002024317346	426.468588553778	0	61.4112380410506	0	64.1352609076301	0	0	0	93.247590520862	0	0	23.1521832708565	106.023184810225	0	28.1116750200861	167.059934847263	0	0	16.4272507023695	0	380.293371726627	0	0	0	99.5251140529542	0	0	0	0	13.4370254974788	0	0	0	0	0	115.193937945224	0	0	0	0	0	0	0	0	0	0	0	157.276078606819	0	30.3991760948707	0	0	0	0
Fosfomycin	0	0	88.0739517187263	0	0	0	0	74.8871151626039	0	0	0	0	0	0	0	9.09221191594826	0	79.0603893147349	0	0	0	20.9700585160651	0	0	0	0	0	0	0	0	0	0	61.98106994822	0	0	0	0	0	0	170.003391853817	0	110.016509315927	0	0	0	0	0	56.549994805064	0	0	0	0	29.9434278817031	0	0	0	0	148.382910314178	0	0	0	0	0	20.4135938011964	21.3831036189278	0	8.83259721584877	0	0	0	0	0	68.8291044755389	0	0	0	0	88.3844826000294	0	0	70.2276854124356	0	0	98.4292965255698	0	0	5.70051047857881	0	29.5368445552667	0	0	174.043669531462	0	0	0	0	0	0	99.0442428651994	0	0	145.860434202008	0	77.7761471994622	46.6605809993139	0	0	0	87.0357445845136	0	73.6669814361471	0	13.7310204103188	0	0	0	0	0	0	82.2209629873889	0	0	13.9924353358206	0	0	0	119.003854260175	0	0	0	0	0	0	47.2728080320681	0	0	0	0	19.77065783843	0	0	39.1968717760573	0	0	0	0	15.9646708220576	0	0	0	0	0	0	0	0	0	175.209663436782	0	0	32.8769681386014	53.6249588952474	53.7119546579002	0	0	0	25.8906208530551	0	39.1213056460595	0	34.5479435771965	0	0	18.4937351637332	30.1961487640175	0	0	9.63316621755112	0	0	0	0	114.698819416842	0	60.7232502226554	6.99839478798523	153.724656367682	0	0	0	0	0	0	0	0	0	0	37.4318207458979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aminoglycoside	0	0	170.015357445455	0	0	7.99869297275737	0	0	0	0	0	0	0	0	44.6106713912685	27.9666171042326	0	139.972353630965	0	0	0	19.6779569409296	0	0	0	36.1983536501083	0	0	0	0	245.231107664559	93.2487455822914	175.203715387259	98.6288592075679	0	0	165.235042002772	0	53.0175562441782	70.4648521494178	0	186.734375584618	53.9682495687506	20.123907932115	0	0	228.308754691009	0	0	0	13.0949414544493	42.8834540700444	95.6523823974526	0	9.2553665079712	0	0	90.664021407663	14.7149960737886	0	81.5761300172848	0	4.17850382479682	386.707513954193	416.514972486115	482.838195922963	7.7320873282623	0	35.1859814517585	0	0	0	228.481123160716	0	0	24.1741415752086	0	211.020044362194	0	0	133.685307859666	6.12112217975759	23.6082091900375	0	60.5653259030527	0	51.0699779996611	0	0	0	0	0	0	0	0	0	0	0	0	21.4569572989211	0	0	0	358.331122842889	210.015260993907	0	0	271.989783098107	119.982744449702	0	218.692419269756	0	0	0	0	0	0	0	0	292.624030258521	0	0	46.1788669253758	0	0	0	114.276735173452	0	0	16.3871803448315	0	193.630415097794	0	254.982620160676	37.6850797172087	0	0	0	263.107854943781	0	0	0	0	0	0	0	221.248208997187	0	0	0	0	0	0	0	0	0	111.822307584197	0	0	18.6828270359394	57.0657854250164	236.519708869438	40.2790809951792	132.089181723493	0	56.6340587757931	0	88.7011465716976	0	82.0457129874469	0	21.0228584984848	15.3008505667946	30.7666884080468	43.389050874276	43.1048463902224	188.504876973057	0	0	0	214.06652181273	513.740630909293	0	189.914226121727	3.44798360741152	111.271006009371	0	0	0	0	8.77924277977515	0	0	0	0	0	82.3727605472039	0	0	115.255203110003	0	0	0	0	0	0	0	0	306.288884014305	0	0	0	0	0	0
Fluoroquinolone	123.789512098424	24.9766529942967	219.970144341009	22.9506043277395	8.80473637385035	76.0209726482097	41.5053040839555	47.4274114652009	0	8.5912098369875	151.783914826545	110.741100682596	90.3114303881075	94.5098605138867	295.563459479761	139.308481749153	0	0	100.103758560897	397.83268480855	131.146532918108	62.8444360935492	19.606737855464	129.035275875156	135.896008243001	55.5454910079666	0	9.02205496279972	42.9036071968668	70.9231544028852	22.7201005595286	0	67.6532769556025	0	0	34.7230880580404	99.0957758195902	15.7433367586636	0	8.77669708023406	39.8128570004166	13.7052531912038	0	48.9818312971694	135.04145884399	200.398055329743	0	109.411669805297	618.583530849635	0	48.4704410527007	0	0	0	1.35961210203643	276.605839853341	0	77.6906118471746	99.677119156659	0	119.417671665888	88.3984513637523	255.439703071158	0	0	37.7304997540518	69.1674778214854	0	28.0499421852234	0	17.5341768169687	25.8623723960379	7.36524891357699	8.76092428998815	3.0938496569403	0	61.3102509459995	33.3817693174611	0	0	53.2252730462037	0	0	41.7174845887547	158.666871937158	0	122.852243966223	27.6499198669776	79.4206217345518	12.210752936053	134.77888269151	0	0	19.6991383691433	141.827324577483	19.2065060948467	0	0	0	5.33478312585603	357.148925448888	31.9963649057816	0	50.5042339520501	45.4005188371293	228.673913554459	9.08881861305272	0	0	11.3729060181142	0	17.8754370901877	81.1261240661403	153.471973363694	0	458.254123194807	17.1343208242225	13.0782615039044	313.271314027855	0	137.028980515299	76.7501271244582	87.5176734461481	35.9599445342308	0	113.477515616883	0	127.771227570979	273.782773879468	4.21041111681696	0	1.26004268611182	19.6130917137794	230.701236016477	0	75.0331548103778	15.9386974743412	5.07354494569094	0	0	141.403000640245	151.461459198787	0	114.169457973752	0	10.3352463103153	0	0	8.85531830634698	0	693.267595433172	34.7009778739035	0	0	0	40.5798894286103	54.6059579468597	182.091897831549	52.3064195415691	17.8973927511357	57.2210822974812	0	2.33997478705247	35.7421603350641	9.18306955471303	55.0371203592459	60.4289209129387	261.465742482467	9.80239051908795	94.9918972699655	0	228.174762762768	48.354671596118	128.150585185767	0	13.5680841278528	0	17.3555564893616	0	0	77.6653102642694	134.98133021062	18.2607041415805	63.4352264914974	22.0989850722611	0	52.203224170495	20.3933722339948	104.253435427068	50.0730597953794	143.585981412915	75.9228046551816	89.2336131044659	24.37373074661	45.5172661510843	19.6508082451541	18.5392243946026	40.0444545386679	21.547562997034	10.0300590515285	52.6086809047034	2.40693648422756	0	324.201338354331	0	12.2171189855176	51.1452730296409	34.8459708190335	0	344.67865055378	44.7853446148619	28.2904951441784	45.0845975475705	44.7518668259874	0
